rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
246,University of S�o Paulo,42.1,47.2,50.8,29.4,40.1,24.9,81402,0.15,0.04,2014,0.1097,0.4091,0.4262,0.5056,0.2869,0.401,0.1916,0.0446,0.0162,0.0404,Stable
247,University of the Witwatersrand,42.0,22.4,29.3,55.8,99.0,68.2,23321,0.19,0.09,2014,0.1102,0.4081,0.1552,0.2882,0.5535,0.99,0.6577,0.0128,0.0208,0.0909,Stable
250,University of Waterloo,41.9,28.9,37.4,47.7,38.5,62.0,30726,0.24,0.14,2014,0.1115,0.407,0.2262,0.3701,0.4717,0.385,0.591,0.0168,0.0266,0.1414,Stable
258,Montpellier University,41.4,23.4,24.7,67.7,33.4,54.2,36731,0.18,0.14,2014,0.1151,0.4015,0.1661,0.2417,0.6737,0.334,0.507,0.0201,0.0197,0.1414,Stable
264,Sharif University of Technology,41.1,29.7,37.2,49.0,98.3,20.7,10977,0.19,0.0,2014,0.1178,0.3983,0.235,0.368,0.4848,0.983,0.1464,0.006,0.0208,0.0,Stable
266,TU Dresden,41.0,28.7,15.0,71.8,38.4,49.5,35487,0.37,0.12,2014,0.1187,0.3972,0.224,0.1436,0.7152,0.384,0.4564,0.0194,0.0416,0.1212,Stable
267,University of Cologne,41.0,29.7,18.7,63.6,47.4,53.4,43280,0.43,0.11,2014,0.1191,0.3972,0.235,0.181,0.6323,0.474,0.4984,0.0237,0.0486,0.1111,Stable
268,University of Essex,40.9,30.6,30.5,47.6,32.7,82.4,12695,0.2,0.39,2014,0.1196,0.3961,0.2448,0.3003,0.4707,0.327,0.8105,0.007,0.022,0.3939,Stable
269,University of Iceland,40.9,12.5,24.3,71.1,78.5,59.9,13960,0.26,0.08,2014,0.12,0.3961,0.047,0.2376,0.7081,0.785,0.5684,0.0076,0.0289,0.0808,Stable
271,University of Newcastle,40.8,21.2,28.2,58.0,74.2,70.5,23508,0.22,0.18,2014,0.1209,0.395,0.1421,0.277,0.5758,0.742,0.6825,0.0129,0.0243,0.1818,Stable
272,University of Pavia,40.7,27.9,20.0,66.7,63.3,40.5,22958,0.41,0.06,2014,0.1214,0.3939,0.2153,0.1941,0.6636,0.633,0.3595,0.0126,0.0462,0.0606,Stable
277,Chalmers University of Technology,40.5,26.2,34.8,44.3,77.3,61.5,8605,0.12,0.15,2014,0.1236,0.3917,0.1967,0.3438,0.4374,0.773,0.5856,0.0047,0.0127,0.1515,Stable
286,University College Cork,40.1,27.2,20.1,56.8,50.0,67.1,15805,0.22,0.15,2014,0.1276,0.3874,0.2077,0.1951,0.5636,0.5,0.6459,0.0087,0.0243,0.1515,Stable
290,University of Fribourg,39.9,25.9,16.3,57.6,30.6,84.5,10416,0.47,0.19,2014,0.1294,0.3852,0.1934,0.1567,0.5717,0.306,0.8332,0.0057,0.0532,0.1919,Stable
296,University of Southern Denmark,39.6,18.5,18.3,64.7,70.9,66.4,22210,0.13,0.16,2014,0.1321,0.3819,0.1126,0.1769,0.6434,0.709,0.6383,0.0122,0.0139,0.1616,Stable
299,Virginia Polytechnic Institute and State University,39.5,33.7,40.4,38.7,42.0,27.5,30850,0.19,0.1,2014,0.1335,0.3808,0.2787,0.4004,0.3808,0.42,0.2196,0.0169,0.0208,0.101,Stable
301,Aalborg University,39.4,20.0,24.5,46.0,39.8,70.8,17422,0.16,0.15,2014,0.1343,0.3798,0.129,0.2396,0.4545,0.398,0.6857,0.0095,0.0173,0.1515,Stable
304,Autonomous University of Madrid,39.3,24.5,19.4,55.0,33.4,46.0,28296,0.13,0.15,2014,0.1357,0.3787,0.1781,0.1881,0.5455,0.334,0.4187,0.0155,0.0139,0.1515,Stable
308,Claude Bernard University Lyon 1,39.1,21.2,16.3,61.4,33.3,50.6,35308,0.16,0.11,2014,0.1375,0.3765,0.1421,0.1567,0.6101,0.333,0.4682,0.0194,0.0173,0.1111,Stable
311,Heriot-Watt University,39.0,24.7,20.8,39.0,44.3,87.8,8773,0.18,0.43,2014,0.1388,0.3754,0.1803,0.2022,0.3838,0.443,0.8687,0.0048,0.0197,0.4343,Stable
319,Link�ping University,38.7,20.6,26.0,55.6,46.3,50.2,17866,0.08,0.1,2014,0.1424,0.3721,0.1355,0.2548,0.5515,0.463,0.4639,0.0098,0.0081,0.101,Stable
329,Stellenbosch University,38.2,24.7,29.3,47.1,95.9,46.7,21849,0.23,0.08,2014,0.1469,0.3667,0.1803,0.2882,0.4657,0.959,0.4263,0.012,0.0254,0.0808,Stable
331,University of Canterbury,38.2,18.2,24.4,51.6,52.3,88.0,12187,0.17,0.2,2014,0.1478,0.3667,0.1093,0.2386,0.5111,0.523,0.8708,0.0067,0.0185,0.202,Stable
337,University of Li�ge,37.9,25.1,16.4,47.0,60.7,67.1,20951,0.26,0.23,2014,0.1505,0.3634,0.1847,0.1577,0.4646,0.607,0.6459,0.0115,0.0289,0.2323,Stable
338,University of Manitoba,37.9,30.8,29.3,45.1,52.8,40.0,28576,0.28,0.11,2014,0.1509,0.3634,0.247,0.2882,0.4455,0.528,0.3541,0.0157,0.0312,0.1111,Stable
341,University of Pisa,37.8,20.3,18.1,64.2,41.7,35.0,47247,0.18,0.04,2014,0.1523,0.3624,0.1322,0.1749,0.6384,0.417,0.3003,0.0259,0.0197,0.0404,Stable
343,University of South Australia,37.7,22.5,21.8,40.2,83.2,80.0,18971,0.26,0.32,2014,0.1532,0.3613,0.1563,0.2123,0.396,0.832,0.7847,0.0104,0.0289,0.3232,Stable
350,Washington State University,37.4,28.4,26.5,46.1,55.6,35.2,24550,0.18,0.07,2014,0.1563,0.358,0.2208,0.2599,0.4556,0.556,0.3025,0.0135,0.0197,0.0707,Stable
354,Charles Darwin University,37.3,17.9,18.6,49.1,35.5,58.9,5570,0.25,0.15,2014,0.1581,0.3569,0.106,0.18,0.4859,0.355,0.5576,0.0031,0.0277,0.1515,Stable
357,George Mason University,37.2,24.5,18.0,54.9,28.8,37.3,26622,0.17,0.07,2014,0.1594,0.3558,0.1781,0.1739,0.5444,0.288,0.3251,0.0146,0.0185,0.0707,Stable
367,Liverpool John Moores University,36.8,14.9,12.5,57.5,28.8,58.1,18513,0.2,0.13,2014,0.1639,0.3515,0.0732,0.1183,0.5707,0.288,0.549,0.0101,0.022,0.1313,Stable
368,Loughborough University,36.8,30.5,27.9,22.8,42.6,65.4,13951,0.16,0.22,2014,0.1644,0.3515,0.2437,0.274,0.2202,0.426,0.6276,0.0076,0.0173,0.2222,Stable
374,Ruhr University Bochum,36.6,27.8,20.9,42.0,45.2,50.9,38675,0.46,0.13,2014,0.167,0.3493,0.2142,0.2032,0.4141,0.452,0.4715,0.0212,0.052,0.1313,Stable
376,Sun Yat-sen University,36.5,29.4,18.2,48.1,43.4,25.5,51351,0.17,0.08,2014,0.1679,0.3482,0.2317,0.1759,0.4758,0.434,0.1981,0.0281,0.0185,0.0808,Stable
377,Swinburne University of Technology,36.5,17.0,19.4,49.1,46.7,68.5,20314,0.36,0.33,2014,0.1684,0.3482,0.0962,0.1881,0.4859,0.467,0.6609,0.0111,0.0405,0.3333,Stable
378,Temple University,36.4,35.4,15.0,42.4,45.3,22.4,33268,0.13,0.05,2014,0.1688,0.3471,0.2973,0.1436,0.4182,0.453,0.1647,0.0182,0.0139,0.0505,Stable
381,University of Duisburg-Essen,36.3,20.4,12.0,59.9,41.7,47.7,36051,0.47,0.11,2014,0.1702,0.346,0.1333,0.1132,0.5949,0.417,0.437,0.0198,0.0532,0.1111,Stable
383,University of Florence,36.2,17.7,13.2,57.7,34.2,37.3,54290,0.17,0.07,2014,0.1711,0.3449,0.1038,0.1254,0.5727,0.342,0.3251,0.0298,0.0185,0.0707,Stable
386,University of Jyv�skyl�,36.1,27.5,16.3,47.2,45.2,42.8,9703,0.15,0.05,2014,0.1724,0.3439,0.2109,0.1567,0.4667,0.452,0.3843,0.0053,0.0162,0.0505,Stable
391,University of Porto,36.0,20.5,17.8,47.6,36.7,43.9,32720,0.19,0.09,2014,0.1747,0.3428,0.1344,0.1719,0.4707,0.367,0.3961,0.0179,0.0208,0.0909,Stable
394,University of Stirling,35.9,19.0,22.6,50.1,30.3,62.8,7828,0.16,0.22,2014,0.176,0.3417,0.118,0.2204,0.496,0.303,0.5996,0.0043,0.0173,0.2222,Stable
397,University of Tasmania,35.8,18.7,16.7,49.1,36.9,69.9,18340,0.24,0.21,2014,0.1773,0.3406,0.1148,0.1608,0.4859,0.369,0.676,0.0101,0.0266,0.2121,Stable
398,University of Valencia,35.7,16.6,12.4,59.0,31.7,39.3,58413,0.15,0.09,2014,0.1778,0.3395,0.0918,0.1173,0.5859,0.317,0.3466,0.032,0.0162,0.0909,Stable
2,Harvard University,93.3,92.9,98.6,98.9,44.0,67.6,20152,0.09,0.25,2015,0.0004,0.9663,0.9257,0.9889,0.9889,0.44,0.6512,0.011,0.0092,0.2525,Stable
4,Stanford University,92.9,91.5,96.7,99.1,63.1,69.0,15596,0.08,0.22,2015,0.0013,0.9619,0.9104,0.9697,0.9909,0.631,0.6663,0.0085,0.0081,0.2222,Stable
5,University of Cambridge,92.0,89.7,95.6,95.2,51.1,87.8,18812,0.12,0.34,2015,0.0018,0.9521,0.8907,0.9585,0.9515,0.511,0.8687,0.0103,0.0127,0.3434,Stable
6,Massachusetts Institute of Technology,91.9,89.1,88.2,100.0,95.7,84.3,11074,0.09,0.33,2015,0.0022,0.951,0.8842,0.8837,1.0,0.957,0.831,0.0061,0.0092,0.3333,Stable
8,University of California-Berkeley,89.5,84.2,96.7,99.1,44.8,58.5,36186,0.16,0.15,2015,0.0031,0.9249,0.8306,0.9697,0.9909,0.448,0.5533,0.0198,0.0173,0.1515,Stable
10,Yale University,87.5,88.5,90.8,94.0,42.0,59.8,11751,0.04,0.2,2015,0.004,0.9032,0.8776,0.91,0.9394,0.42,0.5673,0.0064,0.0035,0.202,Stable
14,Columbia University,84.4,83.9,79.4,95.3,63.9,68.3,25055,0.06,0.28,2015,0.0058,0.8694,0.8273,0.7947,0.9525,0.639,0.6588,0.0137,0.0058,0.2828,Stable
15,Johns Hopkins University,83.0,75.6,84.2,93.6,100.0,59.7,15128,0.04,0.23,2015,0.0063,0.8542,0.7366,0.8433,0.9354,1.0,0.5662,0.0083,0.0035,0.2323,Stable
16,University of Pennsylvania,81.0,79.0,82.0,94.4,43.0,43.8,20376,0.07,0.2,2015,0.0067,0.8324,0.7738,0.821,0.9434,0.43,0.395,0.0112,0.0069,0.202,Stable
18,Duke University,79.9,73.5,75.2,96.6,100.0,50.5,15172,0.05,0.17,2015,0.0076,0.8205,0.7137,0.7523,0.9657,1.0,0.4672,0.0083,0.0046,0.1717,Stable
20,University of Toronto,79.3,74.4,85.1,83.0,46.1,71.2,66198,0.2,0.15,2015,0.0085,0.8139,0.7235,0.8524,0.8283,0.461,0.69,0.0363,0.022,0.1515,Stable
21,Northwestern University,79.2,72.7,78.9,96.9,77.0,36.7,18334,0.14,0.15,2015,0.009,0.8128,0.7049,0.7897,0.9687,0.77,0.3186,0.01,0.015,0.1515,Stable
29,LMU Munich,71.9,65.1,69.1,83.0,100.0,56.4,35691,0.15,0.13,2015,0.0125,0.7334,0.6219,0.6906,0.8283,1.0,0.5307,0.0196,0.0162,0.1313,Stable
33,University of Melbourne,71.2,60.4,70.9,80.6,61.2,81.3,40128,0.24,0.35,2015,0.0143,0.7258,0.5705,0.7088,0.804,0.612,0.7987,0.022,0.0266,0.3535,Stable
34,London School of Economics and Political Science,70.9,65.4,74.2,71.3,40.6,87.4,23789,0.14,0.2,2015,0.0148,0.7225,0.6251,0.7422,0.7101,0.406,0.8644,0.013,0.015,0.202,Stable
35,�cole Polytechnique F�d�rale de Lausanne,70.9,54.7,56.9,95.0,61.9,98.8,9666,0.1,0.54,2015,0.0152,0.7225,0.5082,0.5672,0.9495,0.619,0.9871,0.0053,0.0104,0.5455,Stable
36,University of Edinburgh,70.4,58.9,62.9,88.3,41.2,84.3,25774,0.14,0.36,2015,0.0157,0.7171,0.5541,0.6279,0.8818,0.412,0.831,0.0141,0.015,0.3636,Stable
41,University of California-San Diego,68.6,52.0,66.6,96.4,54.2,37.0,27233,0.07,0.11,2015,0.0179,0.6975,0.4787,0.6653,0.9636,0.542,0.3219,0.0149,0.0069,0.1111,Stable
43,University of Hong Kong,67.5,62.1,72.6,65.1,56.0,81.9,19835,0.18,0.38,2015,0.0188,0.6855,0.5891,0.726,0.6475,0.56,0.8052,0.0109,0.0197,0.3838,Stable
44,Karolinska Institute,66.8,57.1,68.0,76.8,65.5,60.6,7774,0.12,0.22,2015,0.0193,0.6779,0.5344,0.6795,0.7657,0.655,0.5759,0.0043,0.0127,0.2222,Stable
50,Seoul National University,64.8,75.5,77.1,48.7,86.3,30.3,26389,0.14,0.1,2015,0.0219,0.6561,0.7355,0.7715,0.4818,0.863,0.2497,0.0145,0.015,0.101,Stable
52,Korea Advanced Institute of Science and Technology (KAIST),64.5,63.5,63.2,71.4,100.0,34.9,9027,0.1,0.09,2015,0.0228,0.6529,0.6044,0.6309,0.7111,1.0,0.2992,0.0049,0.0104,0.0909,Stable
53,University of Manchester,64.5,58.1,58.7,74.3,39.4,82.0,34938,0.15,0.34,2015,0.0233,0.6529,0.5454,0.5854,0.7404,0.394,0.8062,0.0191,0.0162,0.3434,Stable
54,Brown University,64.1,55.5,54.2,92.0,32.7,37.0,8653,0.1,0.19,2015,0.0237,0.6485,0.5169,0.5399,0.9192,0.327,0.3219,0.0047,0.0104,0.1919,Stable
57,Boston University,63.6,56.4,46.7,94.4,30.3,47.8,24789,0.09,0.17,2015,0.0251,0.6431,0.5268,0.4641,0.9434,0.303,0.4381,0.0136,0.0092,0.1717,Stable
59,Kyoto University,62.8,70.4,68.4,57.0,73.3,29.0,22809,0.06,0.07,2015,0.026,0.6344,0.6798,0.6835,0.5657,0.733,0.2357,0.0125,0.0058,0.0707,Stable
62,�cole Polytechnique,62.2,50.5,47.1,79.9,76.8,94.5,2429,0.05,0.3,2015,0.0273,0.6279,0.4623,0.4681,0.797,0.768,0.9408,0.0013,0.0046,0.303,Stable
64,Leiden University,61.3,45.0,58.2,82.3,47.3,59.5,21222,0.17,0.1,2015,0.0282,0.6181,0.4022,0.5804,0.8212,0.473,0.564,0.0116,0.0185,0.101,Stable
71,Delft University of Technology,59.2,55.5,71.4,42.6,100.0,77.9,15920,0.19,0.25,2015,0.0313,0.5952,0.5169,0.7139,0.4202,1.0,0.7621,0.0087,0.0208,0.2525,Stable
72,Erasmus University Rotterdam,59.1,39.8,53.7,82.3,54.4,66.2,20580,0.19,0.18,2015,0.0318,0.5941,0.3454,0.5349,0.8212,0.544,0.6362,0.0113,0.0208,0.1818,Stable
75,University of Basel,58.4,41.2,41.1,81.4,97.7,91.2,12551,0.17,0.24,2015,0.0331,0.5865,0.3607,0.4075,0.8121,0.977,0.9053,0.0069,0.0185,0.2424,Stable
76,University of Southern California,58.4,55.2,44.6,81.3,34.4,42.7,36534,0.13,0.2,2015,0.0336,0.5865,0.5137,0.4429,0.8111,0.344,0.3832,0.02,0.0139,0.202,Stable
79,Utrecht University,58.0,38.2,54.8,80.0,84.1,52.9,30779,0.15,0.07,2015,0.0349,0.5822,0.3279,0.546,0.798,0.841,0.493,0.0169,0.0162,0.0707,Stable
80,Humboldt University of Berlin,57.9,51.9,52.6,71.9,31.9,55.7,29987,0.53,0.16,2015,0.0354,0.5811,0.4776,0.5238,0.7162,0.319,0.5231,0.0164,0.0601,0.1616,Stable
81,Free University of Berlin,57.6,49.4,58.0,67.6,33.5,56.6,33062,0.39,0.2,2015,0.0358,0.5778,0.4503,0.5784,0.6727,0.335,0.5328,0.0181,0.0439,0.202,Stable
82,Michigan State University,57.3,51.1,49.4,74.0,31.7,55.0,44750,0.16,0.15,2015,0.0363,0.5745,0.4689,0.4914,0.7374,0.317,0.5156,0.0245,0.0173,0.1515,Stable
89,University of California-Irvine,56.4,39.5,41.7,89.5,40.0,56.1,26614,0.16,0.16,2015,0.0394,0.5647,0.3421,0.4135,0.8939,0.4,0.5274,0.0146,0.0173,0.1616,Stable
90,Ghent University,56.2,42.5,51.6,73.8,85.3,49.1,32166,0.34,0.09,2015,0.0399,0.5626,0.3749,0.5137,0.7354,0.853,0.4521,0.0176,0.0382,0.0909,Stable
93,Emory University,55.5,49.0,32.4,89.5,42.3,42.9,12338,0.04,0.18,2015,0.0412,0.555,0.4459,0.3195,0.8939,0.423,0.3854,0.0068,0.0035,0.1818,Stable
94,McMaster University,55.3,38.1,43.2,78.8,85.0,69.4,23823,0.19,0.15,2015,0.0416,0.5528,0.3268,0.4287,0.7859,0.85,0.6706,0.0131,0.0208,0.1515,Stable
100,Uppsala University,54.6,40.2,53.0,70.9,39.6,57.5,25266,0.18,0.12,2015,0.0443,0.5452,0.3497,0.5278,0.7061,0.396,0.5425,0.0138,0.0197,0.1212,Stable
101,Maastricht University,54.3,32.4,48.1,70.1,96.1,89.7,15626,0.19,0.48,2015,0.0448,0.5419,0.2645,0.4783,0.698,0.961,0.8891,0.0086,0.0208,0.4848,Stable
104,University of Helsinki,53.9,37.5,48.1,79.0,31.5,49.7,23505,0.15,0.06,2015,0.0461,0.5375,0.3202,0.4783,0.7879,0.315,0.4586,0.0129,0.0162,0.0606,Stable
106,University of Zurich,53.9,40.2,33.1,81.4,40.1,86.9,26583,0.07,0.19,2015,0.047,0.5375,0.3497,0.3266,0.8121,0.401,0.859,0.0146,0.0069,0.1919,Stable
107,Queen Mary University of London,53.8,32.4,32.9,88.9,37.1,88.6,14260,0.14,0.4,2015,0.0475,0.5365,0.2645,0.3246,0.8879,0.371,0.8773,0.0078,0.015,0.404,Stable
113,University of Montreal,53.4,43.8,44.4,62.9,91.8,76.7,38264,0.2,0.25,2015,0.0502,0.5321,0.3891,0.4408,0.6253,0.918,0.7492,0.021,0.022,0.2525,Stable
123,University of Sheffield,52.7,40.0,39.1,74.3,43.8,74.8,23311,0.15,0.31,2015,0.0546,0.5245,0.3475,0.3873,0.7404,0.438,0.7287,0.0128,0.0162,0.3131,Stable
124,University of Alberta,52.6,43.8,47.1,61.8,51.8,73.4,36299,0.22,0.23,2015,0.0551,0.5234,0.3891,0.4681,0.6141,0.518,0.7137,0.0199,0.0243,0.2323,Stable
126,Boston College,52.5,32.4,29.1,95.9,46.5,54.6,13216,0.17,0.19,2015,0.056,0.5223,0.2645,0.2861,0.9586,0.465,0.5113,0.0072,0.0185,0.1919,Stable
127,KTH Royal Institute of Technology,52.5,45.7,44.8,55.1,100.0,84.0,12062,0.15,0.21,2015,0.0564,0.5223,0.4098,0.4449,0.5465,1.0,0.8278,0.0066,0.0162,0.2121,Stable
131,Lancaster University,52.0,35.4,36.1,78.0,34.1,84.7,11512,0.15,0.33,2015,0.0582,0.5169,0.2973,0.3569,0.7778,0.341,0.8353,0.0063,0.0162,0.3333,Stable
133,University of Maryland-College Park,51.9,36.5,39.1,83.6,33.2,44.8,31331,0.08,0.09,2015,0.0591,0.5158,0.3093,0.3873,0.8343,0.332,0.4058,0.0172,0.0081,0.0909,Stable
134,University of Southampton,51.9,35.2,34.1,79.7,38.9,82.4,20925,0.14,0.29,2015,0.0596,0.5158,0.2951,0.3367,0.7949,0.389,0.8105,0.0115,0.015,0.2929,Stable
135,TU Dresden,51.6,39.8,42.0,70.8,99.5,44.7,35487,0.37,0.12,2015,0.06,0.5125,0.3454,0.4166,0.7051,0.995,0.4047,0.0194,0.0416,0.1212,Stable
140,Radboud University Nijmegen,51.0,30.5,46.7,73.9,42.8,61.6,17713,0.13,0.1,2015,0.0622,0.506,0.2437,0.4641,0.7364,0.428,0.5867,0.0097,0.0139,0.101,Stable
146,University of Leeds,50.4,39.4,39.1,69.3,39.4,67.6,27703,0.15,0.21,2015,0.0649,0.4995,0.341,0.3873,0.6899,0.394,0.6512,0.0152,0.0162,0.2121,Stable
150,Indiana University,50.1,46.5,35.1,73.1,51.2,37.1,62468,0.14,0.13,2015,0.0667,0.4962,0.4186,0.3468,0.7283,0.512,0.3229,0.0342,0.015,0.1313,Stable
152,Dartmouth College,50.0,38.3,35.4,80.4,49.1,33.1,6178,0.07,0.16,2015,0.0676,0.4951,0.329,0.3498,0.802,0.491,0.2799,0.0034,0.0069,0.1616,Stable
153,Aarhus University,49.9,30.9,47.5,66.5,59.8,66.3,23895,0.14,0.14,2015,0.0681,0.494,0.2481,0.4722,0.6616,0.598,0.6372,0.0131,0.015,0.1414,Stable
154,University of Exeter,49.7,32.0,32.7,78.0,35.8,79.8,17755,0.19,0.28,2015,0.0685,0.4918,0.2601,0.3225,0.7778,0.358,0.7826,0.0097,0.0208,0.2828,Stable
158,University of Liverpool,49.1,31.3,33.2,76.2,40.0,79.5,18815,0.14,0.3,2015,0.0703,0.4853,0.2525,0.3276,0.7596,0.4,0.7793,0.0103,0.015,0.303,Stable
163,University of Freiburg,48.3,38.0,28.1,74.0,81.4,56.7,26467,0.31,0.16,2015,0.0725,0.4766,0.3257,0.276,0.7374,0.814,0.5339,0.0145,0.0347,0.1616,Stable
166,Karlsruhe Institute of Technology,48.1,40.5,34.9,62.9,82.7,60.1,25294,0.25,0.16,2015,0.0739,0.4744,0.353,0.3448,0.6253,0.827,0.5705,0.0139,0.0277,0.1616,Stable
167,Pompeu Fabra University,48.1,25.1,28.3,88.3,35.9,63.2,10901,0.18,0.13,2015,0.0743,0.4744,0.1847,0.2781,0.8818,0.359,0.6039,0.006,0.0197,0.1313,Stable
169,University of Miami,48.0,42.7,27.2,73.1,50.6,56.7,15286,0.06,0.14,2015,0.0752,0.4733,0.377,0.2669,0.7283,0.506,0.5339,0.0084,0.0058,0.1414,Stable
170,University of Antwerp,47.9,34.6,33.6,67.7,100.0,61.0,12346,0.3,0.16,2015,0.0757,0.4723,0.2885,0.3316,0.6737,1.0,0.5802,0.0068,0.0335,0.1616,Stable
171,University of Nottingham,47.8,39.9,35.8,62.7,39.6,70.6,30144,0.15,0.27,2015,0.0761,0.4712,0.3464,0.3539,0.6232,0.396,0.6835,0.0165,0.0162,0.2727,Stable
172,Universit� Catholique de Louvain,47.8,37.9,34.9,67.7,46.1,59.7,28856,0.42,0.19,2015,0.0766,0.4712,0.3246,0.3448,0.6737,0.461,0.5662,0.0158,0.0474,0.1919,Stable
173,Georgetown University,47.7,51.1,28.2,62.2,80.0,43.3,15408,0.09,0.14,2015,0.077,0.4701,0.4689,0.277,0.6182,0.8,0.3897,0.0084,0.0092,0.1414,Stable
175,University of Auckland,47.5,28.6,33.4,68.4,74.2,87.3,29787,0.19,0.28,2015,0.0779,0.4679,0.223,0.3296,0.6808,0.742,0.8633,0.0163,0.0208,0.2828,Stable
179,University of Aberdeen,47.1,28.0,30.2,74.3,42.1,84.1,12938,0.16,0.33,2015,0.0797,0.4635,0.2164,0.2973,0.7404,0.421,0.8288,0.0071,0.0173,0.3333,Stable
184,University of Vienna,46.9,35.2,39.7,56.3,29.4,91.0,34651,0.2,0.25,2015,0.082,0.4614,0.2951,0.3933,0.5586,0.294,0.9031,0.019,0.022,0.2525,Stable
189,Tel Aviv University,46.6,43.5,51.1,45.5,42.6,46.1,23977,0.24,0.04,2015,0.0842,0.4581,0.3858,0.5086,0.4495,0.426,0.4198,0.0131,0.0266,0.0404,Stable
190,University of Ottawa,46.6,37.9,34.7,62.9,45.9,63.2,36733,0.26,0.15,2015,0.0846,0.4581,0.3246,0.3428,0.6253,0.459,0.6039,0.0201,0.0289,0.1515,Stable
192,City University of Hong Kong,46.3,31.0,32.9,68.6,49.8,71.3,10015,0.07,0.28,2015,0.0855,0.4548,0.2492,0.3246,0.6828,0.498,0.6911,0.0055,0.0069,0.2828,Stable
195,University of Bonn,46.1,32.2,22.2,83.8,49.8,54.8,32474,0.7,0.13,2015,0.0869,0.4527,0.2623,0.2164,0.8364,0.498,0.5135,0.0178,0.0798,0.1313,Stable
197,St George s-University of London,46.0,23.1,27.3,86.4,32.4,55.8,2958,0.13,0.17,2015,0.0878,0.4516,0.1628,0.2679,0.8626,0.324,0.5242,0.0016,0.0139,0.1717,Stable
199,University of Leicester,45.7,29.8,31.6,67.1,34.8,83.9,14541,0.13,0.35,2015,0.0887,0.4483,0.2361,0.3114,0.6677,0.348,0.8267,0.008,0.0139,0.3535,Stable
201,George Washington University,45.6,44.6,25.1,70.0,29.3,39.9,20541,0.12,0.16,2015,0.0896,0.4472,0.3978,0.2457,0.697,0.293,0.3531,0.0113,0.0127,0.1616,Stable
203,Cardiff University,46.4,30.5,30.4,69.3,34.8,69.3,23347,0.13,0.23,2015,0.0905,0.4559,0.2437,0.2993,0.6899,0.348,0.6695,0.0128,0.0139,0.2323,Stable
207,Korea University,46.2,48.9,44.3,39.9,98.5,35.9,24043,0.16,0.14,2015,0.0923,0.4538,0.4448,0.4398,0.3929,0.985,0.31,0.0132,0.0173,0.1414,Stable
208,Newcastle University,46.1,30.3,29.6,70.3,35.0,73.8,20174,0.15,0.29,2015,0.0927,0.4527,0.2415,0.2912,0.7,0.35,0.718,0.0111,0.0162,0.2929,Stable
211,University of Barcelona,45.9,28.4,28.8,79.7,31.0,47.8,47491,0.12,0.1,2015,0.094,0.4505,0.2208,0.2831,0.7949,0.31,0.4381,0.026,0.0127,0.101,Stable
212,University of Bergen,45.9,29.5,27.9,68.5,34.2,65.3,11623,0.11,0.12,2015,0.0945,0.4505,0.2328,0.274,0.6818,0.342,0.6265,0.0064,0.0116,0.1212,Stable
213,University of Dundee,45.8,24.4,22.5,84.4,47.7,64.5,11628,0.15,0.25,2015,0.0949,0.4494,0.177,0.2194,0.8424,0.477,0.6179,0.0064,0.0162,0.2525,Stable
216,University of Reading,45.6,32.8,34.0,58.1,34.9,75.0,12050,0.15,0.28,2015,0.0963,0.4472,0.2689,0.3357,0.5768,0.349,0.7309,0.0066,0.0162,0.2828,Stable
219,University of S�o Paulo,45.4,51.6,51.6,32.3,40.1,25.3,81402,0.15,0.04,2015,0.0976,0.445,0.4743,0.5137,0.3162,0.401,0.1959,0.0446,0.0162,0.0404,Stable
223,Universit� Libre de Bruxelles,45.2,26.7,36.2,64.4,50.7,79.4,23819,0.26,0.32,2015,0.0994,0.4429,0.2022,0.3579,0.6404,0.507,0.7783,0.0131,0.0289,0.3232,Stable
227,Autonomous University of Barcelona,45.0,30.4,29.2,67.0,34.6,46.4,30538,0.12,0.1,2015,0.1012,0.4407,0.2426,0.2872,0.6667,0.346,0.423,0.0167,0.0127,0.101,Stable
236,Simon Fraser University,44.5,24.6,29.3,67.6,41.8,61.4,26640,0.28,0.19,2015,0.1052,0.4353,0.1792,0.2882,0.6727,0.418,0.5845,0.0146,0.0312,0.1919,Stable
241,University of Calgary,44.2,34.4,30.5,59.4,41.5,63.1,28341,0.17,0.17,2015,0.1075,0.432,0.2863,0.3003,0.5899,0.415,0.6028,0.0155,0.0185,0.1717,Stable
242,University of Gothenburg,44.2,24.1,38.2,64.4,37.0,46.8,26420,0.16,0.12,2015,0.1079,0.432,0.1738,0.3782,0.6404,0.37,0.4273,0.0145,0.0173,0.1212,Stable
243,University of Kiel,44.1,31.1,24.3,70.8,42.0,44.2,24444,0.24,0.08,2015,0.1084,0.4309,0.2503,0.2376,0.7051,0.42,0.3994,0.0134,0.0266,0.0808,Stable
244,University of Konstanz,44.1,30.5,33.4,59.4,52.5,57.0,10930,0.59,0.12,2015,0.1088,0.4309,0.2437,0.3296,0.5899,0.525,0.5371,0.006,0.0671,0.1212,Stable
