rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
293,University of Tartu,49.1,25.9,31.0,89.3,43.3,62.6,9087,0.12,0.12,2022,0.1308,0.4853,0.1934,0.3054,0.8919,0.433,0.5974,0.005,0.0127,0.1212,Improving
297,Vrije Universiteit Brussel,49.1,35.5,42.6,63.9,60.8,76.7,13301,0.32,0.23,2022,0.1326,0.4853,0.2984,0.4226,0.6354,0.608,0.7492,0.0073,0.0358,0.2323,Improving
1,University of Oxford,96.4,92.3,99.7,99.0,74.9,96.2,20965,0.11,0.42,2023,0.0,1.0,0.9191,1.0,0.9899,0.749,0.9591,0.0115,0.0116,0.4242,Improving
16,Tsinghua University,88.2,90.1,97.4,88.0,100.0,40.3,38324,0.12,0.1,2023,0.0067,0.9108,0.8951,0.9767,0.8788,1.0,0.3574,0.021,0.0127,0.101,Improving
17,Peking University,88.1,92.5,96.7,80.4,91.8,65.0,31994,0.1,0.19,2023,0.0072,0.9097,0.9213,0.9697,0.802,0.918,0.6233,0.0175,0.0104,0.1919,Improving
19,National University of Singapore,87.1,76.4,93.0,90.2,87.0,94.0,32337,0.2,0.25,2023,0.0081,0.8988,0.7454,0.9323,0.901,0.87,0.9354,0.0177,0.022,0.2525,Improving
24,New York University,82.7,74.2,84.0,95.0,44.6,74.7,36337,0.1,0.42,2023,0.0103,0.8509,0.7213,0.8413,0.9495,0.446,0.7277,0.0199,0.0104,0.4242,Improving
30,Technical University of Munich,79.3,69.8,82.2,84.5,100.0,77.7,33960,0.41,0.36,2023,0.013,0.8139,0.6732,0.8231,0.8434,1.0,0.76,0.0186,0.0462,0.3636,Improving
35,King s College London,77.1,58.0,72.9,98.2,45.6,96.1,28965,0.12,0.52,2023,0.0152,0.79,0.5443,0.729,0.9818,0.456,0.958,0.0159,0.0127,0.5253,Improving
42,KU Leuven,74.6,59.7,74.9,86.7,99.2,76.8,47663,0.36,0.18,2023,0.0184,0.7628,0.5628,0.7492,0.8657,0.992,0.7503,0.0261,0.0405,0.1818,Improving
44,Monash University,73.6,56.9,68.7,90.4,78.4,91.0,58725,0.42,0.41,2023,0.0193,0.7519,0.5322,0.6866,0.903,0.784,0.9031,0.0322,0.0474,0.4141,Improving
45,Chinese University of Hong Kong,73.2,59.1,61.1,95.7,60.9,92.5,18468,0.19,0.21,2023,0.0197,0.7476,0.5563,0.6097,0.9566,0.609,0.9193,0.0101,0.0208,0.2121,Improving
51,Fudan University,72.0,71.8,75.8,74.5,77.3,45.2,36318,0.12,0.09,2023,0.0224,0.7345,0.6951,0.7583,0.7424,0.773,0.4101,0.0199,0.0127,0.0909,Improving
52,Shanghai Jiao Tong University,71.2,75.3,82.9,59.9,100.0,43.7,37478,0.12,0.08,2023,0.0228,0.7258,0.7333,0.8301,0.5949,1.0,0.394,0.0205,0.0127,0.0808,Improving
53,The University of Queensland,71.1,55.9,66.5,84.3,82.0,93.2,41372,0.34,0.41,2023,0.0233,0.7247,0.5213,0.6643,0.8414,0.82,0.9268,0.0227,0.0382,0.4141,Improving
60,University of Amsterdam,69.6,48.0,64.1,93.3,44.4,91.9,29157,0.14,0.32,2023,0.0264,0.7084,0.435,0.64,0.9323,0.444,0.9128,0.016,0.015,0.3232,Improving
67,Zhejiang University,68.1,67.3,74.8,62.8,100.0,55.1,46124,0.12,0.16,2023,0.0296,0.6921,0.6459,0.7482,0.6242,1.0,0.5167,0.0253,0.0127,0.1616,Improving
74,University of Science and Technology of China,67.1,65.0,64.9,78.8,69.4,36.9,18573,0.08,0.06,2023,0.0327,0.6812,0.6208,0.6481,0.7859,0.694,0.3208,0.0102,0.0081,0.0606,Improving
75,University of Groningen,66.6,45.4,57.6,90.4,75.8,89.8,30009,0.24,0.28,2023,0.0331,0.6757,0.4066,0.5743,0.903,0.758,0.8902,0.0164,0.0266,0.2828,Improving
79,Hong Kong Polytechnic University,65.8,46.6,57.0,86.7,56.0,97.6,19046,0.29,0.3,2023,0.0349,0.667,0.4197,0.5683,0.8657,0.56,0.9742,0.0104,0.0324,0.303,Improving
83,University of Glasgow,65.3,43.3,50.8,96.5,41.9,93.8,28540,0.14,0.41,2023,0.0367,0.6616,0.3836,0.5056,0.9646,0.419,0.9333,0.0156,0.015,0.4141,Improving
87,University of T�bingen,64.9,51.1,58.2,84.5,79.9,64.1,20620,0.28,0.13,2023,0.0385,0.6572,0.4689,0.5804,0.8434,0.799,0.6136,0.0113,0.0312,0.1313,Improving
88,University of Adelaide,64.7,42.7,51.8,92.2,65.3,93.6,23102,0.33,0.32,2023,0.039,0.6551,0.377,0.5157,0.9212,0.653,0.9311,0.0127,0.037,0.3232,Improving
94,University of Bern,63.7,46.0,46.5,90.7,86.3,88.2,11728,0.17,0.17,2023,0.0416,0.6442,0.4131,0.4621,0.9061,0.863,0.873,0.0064,0.0185,0.1717,Improving
97,Nanjing University,63.6,58.4,58.2,74.3,87.3,55.2,36426,0.17,0.08,2023,0.043,0.6431,0.5486,0.5804,0.7404,0.873,0.5178,0.02,0.0185,0.0808,Improving
100,RWTH Aachen University,63.4,56.8,64.5,66.1,93.8,65.1,39738,0.5,0.28,2023,0.0443,0.6409,0.5311,0.6441,0.6576,0.938,0.6243,0.0218,0.0566,0.2828,Improving
102,King Abdulaziz University,63.0,51.7,36.7,91.9,74.2,93.6,31545,0.08,0.22,2023,0.0452,0.6366,0.4754,0.363,0.9182,0.742,0.9311,0.0173,0.0081,0.2222,Improving
105,University of Warwick,62.9,44.8,49.6,88.1,42.7,94.9,23230,0.13,0.44,2023,0.0466,0.6355,0.4,0.4934,0.8798,0.427,0.9451,0.0127,0.0139,0.4444,Improving
108,University of Birmingham,62.6,40.5,46.2,95.2,42.3,92.2,31820,0.15,0.34,2023,0.0479,0.6322,0.353,0.459,0.9515,0.423,0.916,0.0174,0.0162,0.3434,Improving
114,University of Copenhagen,61.7,45.1,47.5,87.2,55.0,84.7,31519,0.04,0.16,2023,0.0506,0.6224,0.4033,0.4722,0.8707,0.55,0.8353,0.0173,0.0035,0.1616,Improving
126,University of Oslo,60.2,40.1,48.5,89.0,44.5,77.0,21548,0.13,0.15,2023,0.056,0.6061,0.3486,0.4823,0.8889,0.445,0.7524,0.0118,0.0139,0.1515,Improving
133,University of Technology Sydney,59.3,36.9,42.1,90.5,49.7,96.0,27481,0.35,0.31,2023,0.0591,0.5963,0.3137,0.4176,0.904,0.497,0.9569,0.0151,0.0393,0.3131,Improving
142,University of W�rzburg,58.4,40.7,45.2,87.8,79.4,57.3,23754,0.41,0.1,2023,0.0631,0.5865,0.3552,0.4489,0.8768,0.794,0.5404,0.013,0.0462,0.101,Improving
149,Ulm University,57.8,41.6,41.2,89.3,77.6,56.1,10271,0.26,0.13,2023,0.0663,0.58,0.365,0.4085,0.8919,0.776,0.5274,0.0056,0.0289,0.1313,Improving
161,University of Bologna,57.0,52.1,40.8,80.2,46.4,51.6,69831,0.24,0.12,2023,0.0717,0.5713,0.4798,0.4044,0.8,0.464,0.479,0.0383,0.0266,0.1212,Improving
171,Sungkyunkwan University (SKKU),56.5,52.8,54.0,59.4,98.3,56.4,23399,0.19,0.18,2023,0.0761,0.5658,0.4874,0.5379,0.5899,0.983,0.5307,0.0128,0.0208,0.1818,Improving
172,Wuhan University,56.4,43.5,40.5,89.2,69.4,35.3,55412,0.15,0.06,2023,0.0766,0.5647,0.3858,0.4014,0.8909,0.694,0.3036,0.0304,0.0162,0.0606,Improving
174,Macquarie University,56.2,38.7,44.6,76.1,64.9,89.8,30561,0.69,0.27,2023,0.0775,0.5626,0.3333,0.4429,0.7586,0.649,0.8902,0.0167,0.0786,0.2727,Improving
193,Medical University of Vienna,54.6,35.0,27.6,94.0,61.2,81.7,7274,0.08,0.33,2023,0.086,0.5452,0.2929,0.271,0.9394,0.612,0.803,0.004,0.0081,0.3333,Improving
198,Queen s University Belfast,54.4,31.1,37.9,84.4,41.6,97.4,19060,0.16,0.39,2023,0.0882,0.543,0.2503,0.3751,0.8424,0.416,0.972,0.0104,0.0173,0.3939,Improving
200,Aalto University,54.3,38.3,40.4,67.5,53.2,81.9,13306,0.2,0.21,2023,0.0891,0.5419,0.329,0.4004,0.6717,0.532,0.8052,0.0073,0.022,0.2121,Improving
202,Bielefeld University,54.1,33.1,42.4,84.2,42.9,48.5,24875,0.67,0.07,2023,0.09,0.5397,0.2721,0.4206,0.8404,0.429,0.4456,0.0136,0.0763,0.0707,Improving
204,Curtin University,53.9,26.5,33.5,83.0,48.5,95.2,29999,0.21,0.31,2023,0.0909,0.5375,0.2,0.3306,0.8283,0.485,0.9483,0.0164,0.0231,0.3131,Improving
223,University of Padua,52.0,47.2,36.5,80.9,46.4,49.3,48524,0.29,0.08,2023,0.0994,0.5169,0.4262,0.361,0.8071,0.464,0.4543,0.0266,0.0324,0.0808,Improving
226,Queensland University of Technology,51.7,29.2,39.7,86.0,50.1,83.9,35278,0.38,0.17,2023,0.1008,0.5136,0.2295,0.3933,0.8586,0.501,0.8267,0.0193,0.0428,0.1717,Improving
232,Sapienza University of Rome,51.1,52.4,44.9,67.7,53.0,43.5,72604,0.28,0.1,2023,0.1034,0.5071,0.4831,0.4459,0.6737,0.53,0.3918,0.0398,0.0312,0.101,Improving
236,University of Surrey,50.7,31.3,33.9,79.5,45.8,94.8,14960,0.17,0.36,2023,0.1052,0.5027,0.2525,0.3347,0.7929,0.458,0.944,0.0082,0.0185,0.3636,Improving
239,University of Tartu,50.4,26.8,33.1,92.4,45.6,65.4,9235,0.12,0.13,2023,0.1066,0.4995,0.2033,0.3266,0.9232,0.456,0.6276,0.0051,0.0127,0.1313,Improving
244,Vrije Universiteit Brussel,49.9,36.6,43.6,67.4,60.1,77.3,14284,0.34,0.23,2023,0.1088,0.494,0.3104,0.4328,0.6707,0.601,0.7557,0.0078,0.0382,0.2323,Improving
248,University of Wollongong,49.5,31.4,38.2,74.8,57.2,94.0,17440,0.29,0.27,2023,0.1106,0.4897,0.2536,0.3782,0.7455,0.572,0.9354,0.0096,0.0324,0.2727,Improving
252,University of Bath,49.5,32.2,33.8,73.8,39.9,93.4,14955,0.15,0.34,2023,0.1124,0.4897,0.2623,0.3337,0.7354,0.399,0.929,0.0082,0.0162,0.3434,Improving
263,Deakin University,49.5,25.0,33.0,83.2,44.6,88.7,43080,0.34,0.25,2023,0.1173,0.4897,0.1836,0.3256,0.8303,0.446,0.8784,0.0236,0.0382,0.2525,Improving
280,University of Navarra,49.5,30.7,30.3,84.7,66.2,72.5,11466,0.15,0.27,2023,0.1249,0.4897,0.2459,0.2983,0.8455,0.662,0.704,0.0063,0.0162,0.2727,Improving
