rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
349,University of Warsaw,39.6,20.8,13.6,70.0,28.5,41.6,49292,0.14,0.07,2015,0.1558,0.3819,0.1377,0.1294,0.697,0.285,0.3714,0.027,0.015,0.0707,Declining
350,Wayne State University,39.5,32.0,15.2,61.0,46.6,30.7,23065,0.11,0.07,2015,0.1563,0.3808,0.2601,0.1456,0.6061,0.466,0.254,0.0126,0.0116,0.0707,Declining
353,Aberystwyth University,39.4,20.7,20.6,52.2,33.0,66.5,9252,0.19,0.18,2015,0.1576,0.3798,0.1366,0.2002,0.5172,0.33,0.6394,0.0051,0.0208,0.1818,Declining
361,Hanyang University,39.1,31.5,32.3,29.0,88.7,48.4,16729,0.1,0.19,2015,0.1612,0.3765,0.2546,0.3185,0.2828,0.887,0.4446,0.0092,0.0104,0.1919,Declining
362,Hokkaido University,39.1,38.4,27.5,32.2,43.4,25.2,18162,0.08,0.09,2015,0.1617,0.3765,0.3301,0.27,0.3152,0.434,0.1948,0.01,0.0081,0.0909,Declining
366,King Mongkut s University of Technology Thonburi,39.0,16.7,10.0,75.0,56.5,22.5,17791,0.24,0.01,2015,0.1635,0.3754,0.0929,0.093,0.7475,0.565,0.1658,0.0097,0.0266,0.0101,Declining
367,Kyushu University,38.9,36.5,28.5,33.6,68.7,26.1,18925,0.07,0.08,2015,0.1639,0.3743,0.3093,0.2801,0.3293,0.687,0.2045,0.0104,0.0069,0.0808,Declining
368,Lehigh University,38.9,25.4,16.6,56.3,39.2,34.5,6300,0.11,0.15,2015,0.1644,0.3743,0.188,0.1598,0.5586,0.392,0.2949,0.0035,0.0116,0.1515,Declining
370,Murdoch University,38.8,21.2,17.8,46.5,40.5,85.3,16606,0.33,0.43,2015,0.1652,0.3732,0.1421,0.1719,0.4596,0.405,0.8418,0.0091,0.037,0.4343,Declining
372,National Sun Yat-Sen University,38.7,26.4,32.9,39.0,47.0,24.2,9336,0.2,0.04,2015,0.1661,0.3721,0.1989,0.3246,0.3838,0.47,0.1841,0.0051,0.022,0.0404,Declining
373,National Taiwan University of Science and Technology (Taiwan Tech),38.7,27.7,42.6,30.9,82.0,26.7,7446,0.17,0.11,2015,0.1666,0.3721,0.2131,0.4226,0.302,0.82,0.211,0.0041,0.0185,0.1111,Declining
377,UiT The Arctic University of Norway,38.6,20.7,16.9,53.2,38.8,60.0,10398,0.12,0.1,2015,0.1684,0.3711,0.1366,0.1628,0.5273,0.388,0.5694,0.0057,0.0127,0.101,Declining
378,Ume� University,38.5,21.2,25.7,52.7,31.3,50.3,16667,0.12,0.07,2015,0.1688,0.37,0.1421,0.2518,0.5222,0.313,0.465,0.0091,0.0127,0.0707,Declining
379,University of Bari Aldo Moro,38.5,29.1,18.1,52.0,35.2,38.1,51560,0.65,0.02,2015,0.1693,0.37,0.2284,0.1749,0.5152,0.352,0.3337,0.0283,0.074,0.0202,Declining
380,University of Eastern Finland,38.5,24.3,21.6,53.8,32.8,44.1,10798,0.17,0.06,2015,0.1697,0.37,0.176,0.2103,0.5333,0.328,0.3983,0.0059,0.0185,0.0606,Declining
381,University of Ferrara,38.4,19.5,15.2,64.5,40.4,42.1,18882,0.3,0.07,2015,0.1702,0.3689,0.1235,0.1456,0.6414,0.404,0.3767,0.0103,0.0335,0.0707,Declining
383,University of Graz,38.4,23.7,17.3,55.1,30.2,64.8,20584,0.27,0.12,2015,0.1711,0.3689,0.1694,0.1668,0.5465,0.302,0.6211,0.0113,0.0301,0.1212,Declining
384,University of Hertfordshire,38.3,16.2,10.9,65.0,29.6,74.9,19665,0.19,0.27,2015,0.1715,0.3678,0.0874,0.1021,0.6465,0.296,0.7298,0.0108,0.0208,0.2727,Declining
387,University of Minho,38.2,20.2,16.2,60.6,44.5,49.7,19090,0.19,0.09,2015,0.1729,0.3667,0.1311,0.1557,0.602,0.445,0.4586,0.0105,0.0208,0.0909,Declining
390,University of Portsmouth,38.2,16.1,10.6,61.6,29.2,73.3,20161,0.19,0.23,2015,0.1742,0.3667,0.0863,0.0991,0.6121,0.292,0.7126,0.011,0.0208,0.2323,Declining
395,University of Waikato,38.0,18.6,17.0,50.0,50.0,80.3,10159,0.17,0.25,2015,0.1764,0.3645,0.1137,0.1638,0.4949,0.5,0.7879,0.0056,0.0185,0.2525,Declining
397,Waseda University,37.9,25.5,16.3,55.5,32.6,43.1,52316,0.17,0.08,2015,0.1773,0.3634,0.1891,0.1567,0.5505,0.326,0.3875,0.0287,0.0185,0.0808,Declining
1,California Institute of Technology,95.2,95.6,97.6,99.8,97.8,64.0,2243,0.07,0.27,2016,0.0,0.9869,0.9552,0.9788,0.998,0.978,0.6125,0.0012,0.0069,0.2727,Declining
7,Princeton University,90.1,85.1,91.9,99.3,52.1,78.5,7929,0.08,0.27,2016,0.0027,0.9314,0.8404,0.9211,0.9929,0.521,0.7686,0.0043,0.0081,0.2727,Declining
8,Imperial College London,89.1,83.3,88.5,96.7,53.7,96.0,15060,0.12,0.51,2016,0.0031,0.9206,0.8208,0.8868,0.9667,0.537,0.9569,0.0083,0.0127,0.5152,Declining
16,University of California-Los Angeles,85.8,80.8,88.6,98.5,47.9,56.4,38206,0.1,0.15,2016,0.0067,0.8847,0.7934,0.8878,0.9848,0.479,0.5307,0.0209,0.0104,0.1515,Declining
18,Cornell University,84.0,77.9,86.1,97.2,33.7,63.9,21424,0.1,0.19,2016,0.0076,0.8651,0.7617,0.8625,0.9717,0.337,0.6114,0.0117,0.0104,0.1919,Declining
22,Carnegie Mellon University,82.3,67.4,88.8,99.1,57.5,57.1,11885,0.13,0.35,2016,0.0094,0.8466,0.647,0.8898,0.9909,0.575,0.5382,0.0065,0.0139,0.3535,Declining
32,University of Washington,75.6,67.1,70.0,98.6,43.1,51.2,44020,0.12,0.13,2016,0.0139,0.7737,0.6437,0.6997,0.9859,0.431,0.4747,0.0241,0.0127,0.1313,Declining
34,University of British Columbia,75.3,60.2,73.2,91.5,42.6,90.5,50152,0.18,0.25,2016,0.0148,0.7704,0.5683,0.7321,0.9141,0.426,0.8977,0.0275,0.0197,0.2525,Declining
36,University of Illinois at Urbana-Champaign,74.5,64.5,81.2,86.8,52.8,45.8,42727,0.19,0.2,2016,0.0157,0.7617,0.6153,0.8129,0.8667,0.528,0.4166,0.0234,0.0208,0.202,Declining
38,McGill University,72.6,66.1,72.1,78.9,40.3,85.5,31326,0.14,0.23,2016,0.0166,0.741,0.6328,0.7209,0.7869,0.403,0.8439,0.0172,0.015,0.2323,Declining
40,University of California-Santa Barbara,72.2,52.6,66.0,99.2,90.4,61.5,22020,0.27,0.11,2016,0.0175,0.7367,0.4852,0.6593,0.9919,0.904,0.5856,0.0121,0.0301,0.1111,Declining
41,Georgia Institute of Technology,72.1,57.8,72.7,86.0,73.7,71.5,19967,0.2,0.26,2016,0.0179,0.7356,0.5421,0.727,0.8586,0.737,0.6932,0.0109,0.022,0.2626,Declining
44,University of California-Davis,71.0,60.1,72.7,84.3,57.3,58.4,35364,0.14,0.13,2016,0.0193,0.7236,0.5672,0.727,0.8414,0.573,0.5522,0.0194,0.015,0.1313,Declining
46,University of Texas at Austin,70.3,59.3,69.7,92.2,63.1,31.7,49427,0.17,0.09,2016,0.0202,0.716,0.5585,0.6967,0.9212,0.631,0.2648,0.0271,0.0185,0.0909,Declining
50,University of Wisconsin-Madison,69.7,65.1,68.2,86.6,48.5,33.0,39655,0.11,0.11,2016,0.0219,0.7095,0.6219,0.6815,0.8646,0.485,0.2788,0.0217,0.0116,0.1111,Declining
52,Australian National University,69.5,54.7,77.3,72.3,48.0,93.3,14604,0.19,0.35,2016,0.0228,0.7073,0.5082,0.7735,0.7202,0.48,0.9279,0.008,0.0208,0.3535,Declining
61,Washington University in St Louis,67.0,54.3,55.6,99.2,33.5,44.9,12528,0.06,0.17,2016,0.0269,0.6801,0.5038,0.5541,0.9919,0.335,0.4069,0.0069,0.0058,0.1717,Declining
63,University of North Carolina at Chapel Hill,66.4,58.0,54.5,95.9,39.4,39.0,26518,0.07,0.08,2016,0.0278,0.6736,0.5443,0.543,0.9586,0.394,0.3434,0.0145,0.0069,0.0808,Declining
66,University of Minnesota,65.9,53.5,61.0,88.0,98.5,35.3,46825,0.18,0.13,2016,0.0291,0.6681,0.4951,0.6087,0.8788,0.985,0.3036,0.0257,0.0197,0.1313,Declining
69,University of Bristol,64.3,47.6,51.6,91.2,40.0,82.4,17906,0.14,0.25,2016,0.0305,0.6507,0.4306,0.5137,0.9111,0.4,0.8105,0.0098,0.015,0.2525,Declining
70,Durham University,63.6,47.9,51.9,87.7,34.4,86.4,15489,0.16,0.24,2016,0.0309,0.6431,0.4339,0.5167,0.8758,0.344,0.8536,0.0085,0.0173,0.2424,Declining
86,University of St Andrews,60.4,49.7,47.3,78.8,30.6,92.3,8338,0.13,0.47,2016,0.0381,0.6083,0.4536,0.4702,0.7859,0.306,0.9171,0.0046,0.0139,0.4747,Declining
87,Vanderbilt University,60.1,47.8,44.2,95.7,63.2,29.1,12161,0.04,0.1,2016,0.0385,0.605,0.4328,0.4388,0.9566,0.632,0.2368,0.0067,0.0035,0.101,Declining
91,Lund University,59.7,39.7,53.6,81.3,70.4,74.1,28251,0.12,0.15,2016,0.0403,0.6007,0.3443,0.5339,0.8111,0.704,0.7212,0.0155,0.0127,0.1515,Declining
99,University of G�ttingen,58.0,49.3,54.5,72.7,31.8,56.4,25581,0.26,0.12,2016,0.0439,0.5822,0.4492,0.543,0.7242,0.318,0.5307,0.014,0.0289,0.1212,Declining
103,Rice University,57.9,37.9,35.1,99.7,41.7,66.6,6333,0.09,0.26,2016,0.0457,0.5811,0.3246,0.3468,0.997,0.417,0.6405,0.0035,0.0092,0.2626,Declining
109,University of Notre Dame,57.6,47.6,48.1,81.7,33.7,47.6,11829,0.14,0.1,2016,0.0484,0.5778,0.4306,0.4783,0.8152,0.337,0.436,0.0065,0.015,0.101,Declining
122,University of Cape Town,56.1,34.9,38.7,85.6,92.7,80.2,20040,0.12,0.18,2016,0.0542,0.5615,0.2918,0.3832,0.8545,0.927,0.7869,0.011,0.0127,0.1818,Declining
123,University of Florida,56.1,51.8,56.8,67.7,52.5,33.3,50095,0.19,0.09,2016,0.0546,0.5615,0.4765,0.5662,0.6737,0.525,0.282,0.0275,0.0208,0.0909,Declining
128,University of Colorado Boulder,55.8,39.7,37.6,96.4,35.7,36.6,29325,0.16,0.08,2016,0.0569,0.5582,0.3443,0.3721,0.9636,0.357,0.3175,0.0161,0.0173,0.0808,Declining
129,Tufts University,55.8,45.2,33.3,90.1,60.7,49.4,10410,0.1,0.14,2016,0.0573,0.5582,0.4044,0.3286,0.9,0.607,0.4553,0.0057,0.0104,0.1414,Declining
130,Royal Holloway-University of London,55.7,35.1,33.2,91.2,34.4,92.7,8747,0.16,0.37,2016,0.0578,0.5571,0.294,0.3276,0.9111,0.344,0.9214,0.0048,0.0173,0.3737,Declining
132,University of Geneva,55.4,34.9,40.5,78.5,72.4,98.5,15668,0.15,0.39,2016,0.0587,0.5539,0.2918,0.4014,0.7828,0.724,0.9839,0.0086,0.0162,0.3939,Declining
133,University of York,55.4,41.9,46.3,73.1,31.1,83.5,23805,0.18,0.2,2016,0.0591,0.5539,0.3683,0.4601,0.7283,0.311,0.8224,0.013,0.0197,0.202,Declining
134,Case Western Reserve University,55.3,46.1,33.2,92.0,34.1,40.5,9259,0.06,0.17,2016,0.0596,0.5528,0.4142,0.3276,0.9192,0.341,0.3595,0.0051,0.0058,0.1717,Declining
137,Stockholm University,54.8,34.1,51.2,82.5,31.1,48.5,31715,0.24,0.08,2016,0.0609,0.5473,0.2831,0.5096,0.8232,0.311,0.4456,0.0174,0.0266,0.0808,Declining
141,University of Sussex,54.4,33.4,37.2,86.1,30.6,88.3,12001,0.17,0.35,2016,0.0627,0.543,0.2754,0.368,0.8596,0.306,0.8741,0.0066,0.0185,0.3535,Declining
142,University of Massachusetts,54.3,40.2,36.3,88.1,52.2,48.9,56959,0.13,0.11,2016,0.0631,0.5419,0.3497,0.3589,0.8798,0.522,0.4499,0.0312,0.0139,0.1111,Declining
145,University of California-Santa Cruz,53.9,31.1,34.2,99.9,36.1,45.6,17404,0.23,0.01,2016,0.0645,0.5375,0.2503,0.3377,0.999,0.361,0.4144,0.0095,0.0254,0.0101,Declining
146,University of Lausanne,53.9,30.9,45.6,76.2,56.0,89.2,11964,0.13,0.22,2016,0.0649,0.5375,0.2481,0.453,0.7596,0.56,0.8837,0.0066,0.0139,0.2222,Declining
151,University of East Anglia,52.9,31.9,28.7,92.7,28.5,83.5,14992,0.15,0.28,2016,0.0672,0.5267,0.259,0.2821,0.9263,0.285,0.8224,0.0082,0.0162,0.2828,Declining
152,University of Twente,52.9,34.1,45.6,68.8,91.2,80.1,6631,0.12,0.26,2016,0.0676,0.5267,0.2831,0.453,0.6848,0.912,0.7858,0.0036,0.0127,0.2626,Declining
159,University of Rochester,52.1,39.7,27.9,89.0,37.0,55.8,9390,0.04,0.26,2016,0.0708,0.518,0.3443,0.274,0.8889,0.37,0.5242,0.0051,0.0035,0.2626,Declining
160,Trinity College Dublin,52.0,41.9,30.8,75.8,28.0,90.5,15521,0.18,0.25,2016,0.0712,0.5169,0.3683,0.3033,0.7556,0.28,0.8977,0.0085,0.0197,0.2525,Declining
163,University of Arizona,51.7,38.7,41.8,79.5,32.4,38.6,36429,0.13,0.08,2016,0.0725,0.5136,0.3333,0.4146,0.7929,0.324,0.3391,0.02,0.0139,0.0808,Declining
167,University of California-Riverside,51.1,27.5,33.3,91.2,42.5,59.5,20626,0.22,0.12,2016,0.0743,0.5071,0.2109,0.3286,0.9111,0.425,0.564,0.0113,0.0243,0.1212,Declining
170,Technical University of Denmark,51.1,37.3,29.9,77.8,50.0,85.1,9990,0.05,0.18,2016,0.0757,0.5071,0.318,0.2942,0.7758,0.5,0.8396,0.0055,0.0046,0.1818,Declining
176,Eindhoven University of Technology,50.6,34.3,41.0,70.7,57.3,71.3,8176,0.16,0.14,2016,0.0784,0.5016,0.2852,0.4065,0.704,0.573,0.6911,0.0045,0.0173,0.1414,Declining
177,University College Dublin,50.6,35.0,38.5,70.8,33.5,86.3,22193,0.24,0.23,2016,0.0788,0.5016,0.2929,0.3812,0.7051,0.335,0.8525,0.0122,0.0266,0.2323,Declining
178,Hebrew University of Jerusalem,50.5,45.8,41.4,64.6,31.9,55.6,17612,0.11,0.05,2016,0.0793,0.5005,0.4109,0.4105,0.6424,0.319,0.5221,0.0097,0.0116,0.0505,Declining
184,University of Utah,50.1,35.6,35.3,83.7,57.4,30.1,25674,0.17,0.09,2016,0.082,0.4962,0.2995,0.3488,0.8354,0.574,0.2476,0.0141,0.0185,0.0909,Declining
185,Brandeis University,49.9,28.3,25.7,97.3,38.6,47.0,5495,0.13,0.22,2016,0.0824,0.494,0.2197,0.2518,0.9727,0.386,0.4295,0.003,0.0139,0.2222,Declining
194,Texas A&M University,49.4,49.4,52.4,47.1,46.4,47.8,50657,0.21,0.09,2016,0.0864,0.4886,0.4503,0.5217,0.4657,0.464,0.4381,0.0278,0.0231,0.0909,Declining
198,University of Trento,49.1,30.8,27.4,87.7,47.1,55.9,16841,0.43,0.08,2016,0.0882,0.4853,0.247,0.269,0.8758,0.471,0.5253,0.0092,0.0486,0.0808,Declining
202,Birkbeck-University of London,50.3,33.5,35.1,66.3,28.5,89.9,9454,0.17,0.38,2016,0.09,0.4984,0.2765,0.3468,0.6596,0.285,0.8913,0.0052,0.0185,0.3838,Declining
204,University at Buffalo,50.2,36.5,37.9,62.0,43.8,60.6,25668,0.19,0.19,2016,0.0909,0.4973,0.3093,0.3751,0.6162,0.438,0.5759,0.0141,0.0208,0.1919,Declining
209,Dalhousie University,49.9,30.4,29.4,65.2,50.3,78.3,15064,0.14,0.18,2016,0.0931,0.494,0.2426,0.2892,0.6485,0.503,0.7664,0.0083,0.015,0.1818,Declining
211,�cole Normale Sup�rieure de Lyon,49.7,41.6,30.0,69.0,31.7,65.6,2218,0.08,0.14,2016,0.094,0.4918,0.365,0.2952,0.6869,0.317,0.6297,0.0012,0.0081,0.1414,Declining
216,Goethe University Frankfurt,49.5,35.8,28.6,79.3,38.1,60.2,31861,0.09,0.15,2016,0.0963,0.4897,0.3016,0.2811,0.7909,0.381,0.5716,0.0175,0.0092,0.1515,Declining
221,University of Iowa,49.2,41.0,26.7,73.5,54.1,32.3,27526,0.12,0.11,2016,0.0985,0.4864,0.3585,0.2619,0.7323,0.541,0.2713,0.0151,0.0127,0.1111,Declining
239,Stony Brook University,48.2,32.6,22.0,83.0,33.4,53.2,21908,0.11,0.24,2016,0.1066,0.4755,0.2667,0.2144,0.8283,0.334,0.4962,0.012,0.0116,0.2424,Declining
241,Swedish University of Agricultural Sciences,48.1,31.5,32.8,68.1,99.9,40.1,3879,0.05,0.1,2016,0.1075,0.4744,0.2546,0.3236,0.6778,0.999,0.3552,0.0021,0.0046,0.101,Declining
242,Technical University of Darmstadt,48.1,37.1,43.2,51.1,99.1,54.4,20300,0.54,0.18,2016,0.1079,0.4744,0.3158,0.4287,0.5061,0.991,0.5091,0.0111,0.0613,0.1818,Declining
245,University of Texas at Dallas,47.9,24.3,26.7,86.8,41.8,52.3,16306,0.23,0.23,2016,0.1093,0.4723,0.176,0.2619,0.8667,0.418,0.4865,0.0089,0.0254,0.2323,Declining
247,Tohoku University,47.8,45.3,42.7,49.4,74.7,29.3,17200,0.05,0.07,2016,0.1102,0.4712,0.4055,0.4237,0.4889,0.747,0.239,0.0094,0.0046,0.0707,Declining
248,Tokyo Institute of Technology,47.8,45.6,47.6,42.2,70.9,31.9,9586,0.07,0.13,2016,0.1106,0.4712,0.4087,0.4732,0.4162,0.709,0.267,0.0053,0.0069,0.1313,Declining
249,University of Victoria,47.7,20.6,30.0,79.0,36.6,70.2,17581,0.21,0.11,2016,0.1111,0.4701,0.1355,0.2952,0.7879,0.366,0.6792,0.0096,0.0231,0.1111,Declining
250,Wake Forest University,47.7,34.6,19.5,94.8,42.5,24.2,7326,0.05,0.05,2016,0.1115,0.4701,0.2885,0.1891,0.9475,0.425,0.1841,0.004,0.0046,0.0505,Declining
252,William & Mary,47.6,38.5,17.5,85.0,29.1,26.6,7867,0.12,0.07,2016,0.1124,0.469,0.3311,0.1689,0.8485,0.291,0.2099,0.0043,0.0127,0.0707,Declining
261,Colorado School of Mines,47.1,28.5,30.3,71.8,83.7,35.5,5287,0.18,0.12,2016,0.1164,0.4635,0.2219,0.2983,0.7152,0.837,0.3057,0.0029,0.0197,0.1212,Declining
263,University of Delaware,47.0,23.7,34.0,70.0,98.7,41.6,19262,0.16,0.1,2016,0.1173,0.4625,0.1694,0.3357,0.697,0.987,0.3714,0.0106,0.0173,0.101,Declining
265,University of Georgia,46.9,41.1,30.5,52.2,30.9,39.2,33119,0.2,0.07,2016,0.1182,0.4614,0.3596,0.3003,0.5172,0.309,0.3455,0.0182,0.022,0.0707,Declining
269,Iowa State University,46.8,31.2,29.4,61.5,54.0,35.4,29991,0.17,0.11,2016,0.12,0.4603,0.2514,0.2892,0.6111,0.54,0.3046,0.0164,0.0185,0.1111,Declining
273,Ko� University,46.6,21.2,27.1,74.9,82.4,53.5,4488,0.15,0.08,2016,0.1218,0.4581,0.1421,0.2659,0.7465,0.824,0.4995,0.0025,0.0162,0.0808,Declining
278,National Tsing Hua University,46.3,37.7,36.6,53.0,49.5,23.2,10221,0.14,0.05,2016,0.124,0.4548,0.3224,0.362,0.5253,0.495,0.1733,0.0056,0.015,0.0505,Declining
283,Osaka University,46.1,46.8,45.2,37.4,76.1,26.6,23144,0.08,0.09,2016,0.1263,0.4527,0.4219,0.4489,0.3677,0.761,0.2099,0.0127,0.0081,0.0909,Declining
284,Queen s University,46.1,35.8,35.8,54.4,54.2,61.6,20488,0.22,0.1,2016,0.1267,0.4527,0.3016,0.3539,0.5394,0.542,0.5867,0.0112,0.0243,0.101,Declining
286,Rensselaer Polytechnic Institute,46.0,30.4,31.5,65.1,79.6,40.3,6671,0.15,0.16,2016,0.1276,0.4516,0.2426,0.3104,0.6475,0.796,0.3574,0.0037,0.0162,0.1616,Declining
297,Tulane University,45.5,39.1,19.3,67.8,32.4,35.3,11381,0.08,0.08,2016,0.1326,0.4461,0.3377,0.1871,0.6747,0.324,0.3036,0.0062,0.0081,0.0808,Declining
298,Ume� University,45.5,20.8,25.0,74.5,31.1,56.1,16667,0.12,0.07,2016,0.133,0.4461,0.1377,0.2447,0.7424,0.311,0.5274,0.0091,0.0127,0.0707,Declining
303,Aberystwyth University,45.3,21.6,18.9,67.2,31.3,72.2,9252,0.19,0.18,2016,0.1352,0.444,0.1464,0.183,0.6687,0.313,0.7008,0.0051,0.0208,0.1818,Declining
306,Bangor University,45.2,22.6,22.1,65.4,31.0,81.3,9567,0.2,0.22,2016,0.1366,0.4429,0.1574,0.2154,0.6505,0.31,0.7987,0.0052,0.022,0.2222,Declining
309,University of Connecticut,45.0,35.9,25.6,57.0,30.9,43.1,25742,0.13,0.11,2016,0.1379,0.4407,0.3027,0.2508,0.5657,0.309,0.3875,0.0141,0.0139,0.1111,Declining
316,University of Innsbruck,44.8,23.6,16.9,67.3,39.9,95.7,18209,0.17,0.39,2016,0.1411,0.4385,0.1683,0.1628,0.6697,0.399,0.9537,0.01,0.0185,0.3939,Declining
322,University of Milan,44.5,30.5,24.2,64.8,40.9,37.7,58618,0.24,0.05,2016,0.1438,0.4353,0.2437,0.2366,0.6444,0.409,0.3294,0.0321,0.0266,0.0505,Declining
325,Nagoya University,44.4,40.8,38.9,40.1,91.4,27.4,15529,0.08,0.1,2016,0.1451,0.4342,0.3563,0.3852,0.3949,0.914,0.2185,0.0085,0.0081,0.101,Declining
327,National Chiao Tung University,44.3,32.9,45.4,34.2,96.9,32.0,12646,0.17,0.05,2016,0.146,0.4331,0.2699,0.451,0.3354,0.969,0.268,0.0069,0.0185,0.0505,Declining
329,National Taiwan University of Science and Technology (Taiwan Tech),44.3,31.7,43.1,39.1,92.2,30.5,7446,0.17,0.11,2016,0.1469,0.4331,0.2568,0.4277,0.3848,0.922,0.2519,0.0041,0.0185,0.1111,Declining
331,University of Nebraska-Lincoln,44.2,30.1,30.2,53.5,35.6,45.8,21789,0.16,0.09,2016,0.1478,0.432,0.2393,0.2973,0.5303,0.356,0.4166,0.0119,0.0173,0.0909,Declining
340,University of Strasbourg,43.9,25.5,23.4,64.4,32.8,71.6,46208,0.18,0.21,2016,0.1518,0.4287,0.1891,0.2285,0.6404,0.328,0.6943,0.0253,0.0197,0.2121,Declining
342,Technion Israel Institute of Technology,43.8,30.8,33.3,52.1,28.8,61.9,13855,0.19,0.04,2016,0.1527,0.4276,0.247,0.3286,0.5162,0.288,0.5899,0.0076,0.0208,0.0404,Declining
344,University of Trieste,43.7,26.5,18.5,74.1,32.3,47.3,18135,0.26,0.09,2016,0.1536,0.4266,0.2,0.179,0.7384,0.323,0.4327,0.0099,0.0289,0.0909,Declining
345,University of Turin,43.7,27.4,22.3,67.5,54.2,38.8,67552,0.66,0.06,2016,0.1541,0.4266,0.2098,0.2174,0.6717,0.542,0.3412,0.037,0.0751,0.0606,Declining
350,York University,43.5,30.2,30.8,49.1,33.2,58.2,48007,0.39,0.09,2016,0.1563,0.4244,0.2404,0.3033,0.4859,0.332,0.5501,0.0263,0.0439,0.0909,Declining
351,Bilkent University,43.5,22.6,17.5,64.1,30.2,47.5,24235,0.19,0.1,2016,0.1567,0.4244,0.1574,0.1689,0.6374,0.302,0.4349,0.0133,0.0208,0.101,Declining
353,University of Crete,43.4,18.6,19.2,73.6,34.5,47.0,14650,0.27,0.05,2016,0.1576,0.4233,0.1137,0.186,0.7333,0.345,0.4295,0.008,0.0301,0.0505,Declining
355,Drexel University,43.3,31.2,14.6,57.7,36.3,46.3,20713,0.11,0.18,2016,0.1585,0.4222,0.2514,0.1395,0.5727,0.363,0.422,0.0114,0.0116,0.1818,Declining
356,University of Eastern Finland,43.3,24.8,20.7,65.1,33.3,46.1,10798,0.17,0.06,2016,0.159,0.4222,0.1814,0.2012,0.6475,0.333,0.4198,0.0059,0.0185,0.0606,Declining
360,University of Guelph,43.2,28.0,34.2,44.4,47.4,53.6,21643,0.28,0.04,2016,0.1608,0.4211,0.2164,0.3377,0.4384,0.474,0.5005,0.0119,0.0312,0.0404,Declining
361,Hanyang University,43.1,33.9,32.6,31.1,87.9,54.3,16729,0.1,0.19,2016,0.1612,0.42,0.2809,0.3215,0.304,0.879,0.5081,0.0092,0.0104,0.1919,Declining
362,Hong Kong Baptist University,43.1,22.6,12.1,67.9,28.8,75.0,10441,0.11,0.25,2016,0.1617,0.42,0.1574,0.1143,0.6758,0.288,0.7309,0.0057,0.0116,0.2525,Declining
363,University of Houston,43.1,34.9,26.5,52.0,42.3,33.9,40325,0.44,0.09,2016,0.1621,0.42,0.2918,0.2599,0.5152,0.423,0.2885,0.0221,0.0497,0.0909,Declining
371,University of Modena and Reggio Emilia,42.8,18.7,15.6,72.9,32.3,34.2,19693,0.25,0.06,2016,0.1657,0.4168,0.1148,0.1496,0.7263,0.323,0.2917,0.0108,0.0277,0.0606,Declining
376,Norwegian University of Science and Technology,42.6,16.3,25.8,59.8,51.8,59.9,17381,0.14,0.09,2016,0.1679,0.4146,0.0885,0.2528,0.5939,0.518,0.5684,0.0095,0.015,0.0909,Declining
382,San Diego State University,42.4,20.3,27.0,62.7,29.3,25.9,27420,0.32,0.05,2016,0.1706,0.4124,0.1322,0.2649,0.6232,0.293,0.2024,0.015,0.0358,0.0505,Declining
394,UiT The Arctic University of Norway,42.0,26.5,18.7,58.8,36.8,66.1,10398,0.12,0.1,2016,0.176,0.4081,0.2,0.181,0.5838,0.368,0.6351,0.0057,0.0127,0.101,Declining
399,Victoria University of Wellington,41.9,26.0,28.7,44.3,45.6,88.8,17142,0.21,0.21,2016,0.1782,0.407,0.1945,0.2821,0.4374,0.456,0.8794,0.0094,0.0231,0.2121,Declining
401,Wayne State University,41.8,31.9,14.2,65.3,41.7,29.6,23065,0.11,0.07,2016,0.1791,0.4059,0.259,0.1355,0.6495,0.417,0.2422,0.0126,0.0116,0.0707,Declining
404,University of Aveiro,41.7,24.8,26.5,43.6,40.1,45.9,10791,0.18,0.1,2016,0.1805,0.4048,0.1814,0.2599,0.4303,0.401,0.4177,0.0059,0.0197,0.101,Declining
405,University of Bari Aldo Moro,41.7,28.7,21.6,48.8,45.4,31.7,51560,0.65,0.02,2016,0.1809,0.4048,0.224,0.2103,0.4828,0.454,0.2648,0.0283,0.074,0.0202,Declining
410,Brunel University London,41.6,24.8,23.3,39.5,34.7,91.8,12613,0.18,0.38,2016,0.1832,0.4037,0.1814,0.2275,0.3889,0.347,0.9117,0.0069,0.0197,0.3838,Declining
427,University of Ferrara,41.1,17.7,17.2,63.3,35.9,41.8,18882,0.3,0.07,2016,0.1908,0.3983,0.1038,0.1658,0.6293,0.359,0.3735,0.0103,0.0335,0.0707,Declining
431,University of Graz,40.9,24.9,16.3,53.3,29.3,68.9,20584,0.27,0.12,2016,0.1926,0.3961,0.1825,0.1567,0.5283,0.293,0.6652,0.0113,0.0301,0.1212,Declining
433,Hokkaido University,40.9,40.3,32.8,29.3,53.7,27.9,18162,0.08,0.09,2016,0.1935,0.3961,0.3508,0.3236,0.2859,0.537,0.2239,0.01,0.0081,0.0909,Declining
442,Johannes Kepler University of Linz,40.6,19.2,13.8,51.6,37.4,58.5,19646,0.29,0.1,2016,0.1975,0.3928,0.1202,0.1314,0.5111,0.374,0.5533,0.0108,0.0324,0.101,Declining
